customer_id,card_number,card_type,amount,fraud_status
a32ad2b2,4856893355518122,Visa,3555.6,Fraud
e0fff6c2,4937091402597156,Visa,1570.43,Legit
d586a741,4604311870305391,Amex,2123.57,Legit
3e1d7006,4045069021738020,Amex,4113.59,Legit
dc12df71,4092449784689606,MasterCard,4777.04,Fraud
c57d46f3,4826227974499256,Amex,4801.95,Legit
e4ca72f5,4240796302523639,Amex,4013.48,Fraud
9a50a520,4706450985027115,Amex,3159.35,Fraud
3449893c,4388805228941106,Visa,2236.32,Legit
2f2a4d2b,4339908200732459,Visa,4739.73,Fraud
b10d9c87,4927363345907087,Visa,1457.59,Fraud
19aa681d,4300588409815027,Amex,3917.14,Fraud
80ecf3a0,4939434470736173,Amex,887.99,Fraud
1195fc36,4828427991322873,Visa,3900.42,Fraud
d1c7b3b8,4897584127256106,MasterCard,4736.66,Fraud
c5dd9cde,4818125968583814,Visa,4773.66,Fraud
1cf85708,4391639157321989,Amex,2642.91,Fraud
a38ad909,4335255030295511,Visa,2299.77,Fraud
4c045ef1,4021470457568725,Amex,2342.62,Fraud
9cd1f71e,4921047629294678,MasterCard,298.93,Fraud
64ad0583,4151242871283849,Amex,976.22,Fraud
9507e706,4357317459239611,Visa,2621.16,Legit
f955e4e5,4400266945817703,Visa,1791.24,Fraud
422e43ab,4275943301058559,Amex,181.98,Legit
9e66ac73,4119948463267302,Visa,3586.88,Fraud
7e358899,4126997865570350,Amex,3791.28,Fraud
abb7c74a,4549321553787235,MasterCard,1831.83,Fraud
f863f591,4117735702112254,MasterCard,3615.82,Legit
e41f3a19,4524300297685599,Amex,3609.12,Fraud
9c241424,4167449433856077,MasterCard,4745.92,Fraud
fc908ec7,4803321413446353,Amex,3941.37,Fraud
ff8cc82e,4619157233274094,MasterCard,674.27,Fraud
aea30b91,4434202787919174,Amex,4428.11,Fraud
a34668ba,4641683550517304,MasterCard,3676.66,Legit
63630607,4345832200469825,Visa,474.47,Legit
22d55371,4763123406958628,Amex,2002.58,Fraud
9aabc017,4706337000279963,Amex,2515.07,Fraud
97925324,4489990941248720,Amex,3494.68,Fraud
856e92ed,4583610214684766,Visa,2105.99,Fraud
eba5fd48,4150845036900627,Amex,3218.23,Legit
735575fc,4203980431523828,MasterCard,1274.11,Legit
758592ef,4669842129690797,MasterCard,254.63,Fraud
da5e673e,4449581698987138,MasterCard,1802.49,Legit
c8d9e1c2,4261013541333802,Visa,1568.22,Fraud
09cd2c26,4773296779433318,MasterCard,1576.6,Fraud
22947076,4048538754459183,Amex,3597.03,Legit
67c8ecf7,4623558633259839,MasterCard,1052.82,Legit
27ff119f,4277343143337410,Visa,3815.3,Legit
f085b49d,4559204980535566,Visa,886.44,Fraud
d3f6fa5d,4756029954151731,Visa,60.61,Legit
6008671e,4427996744254208,MasterCard,3851.45,Legit
5b11dfa8,4350565759128341,MasterCard,3307.02,Fraud
ea9b7520,4259056805517481,MasterCard,18.5,Legit
cc99adbe,4396899900578682,Amex,56.77,Fraud
fb208821,4205900657277170,MasterCard,1149.07,Legit
05fb2d30,4344985501720352,Visa,2581.23,Fraud
8025b0ad,4248808227994266,Visa,3266.66,Legit
e3e1d3d9,4511029194294446,Amex,2766.96,Legit
e6c6184c,4080304318421691,MasterCard,2581.65,Legit
9fd30681,4575561178526800,Amex,1059.11,Legit
fcdd2ada,4639009401796778,MasterCard,3227.36,Legit
13b4927e,4490406946689740,Visa,4983.78,Legit
59ac1bab,4138459217548473,Amex,3196.07,Fraud
546ede51,4020149571071607,MasterCard,165.81,Fraud
e1f93dd1,4968919363473250,Visa,2603.55,Legit
0006411e,4701526081754499,MasterCard,4377.22,Legit
03cd4b1f,4885459213537772,Amex,3421.45,Fraud
b7f5cf28,4787464456691327,Amex,3708.2,Fraud
54d19ab3,4503513133134664,MasterCard,1953.83,Legit
4b712cf6,4209692100088926,MasterCard,4864.82,Legit
f2350868,4564354161282893,Visa,2327.56,Fraud
c55d06ea,4102083131726353,MasterCard,933.22,Legit
67d824b5,4172463857234227,Amex,3108.67,Legit
f92da60c,4446253306768606,Amex,3274.79,Legit
a877eea7,4004176813184260,MasterCard,1279.52,Fraud
d98362ba,4494554633602561,Visa,1937.39,Legit
7ce288a8,4838439993878115,Visa,712.5,Legit
b846a2e4,4680972525898523,Visa,4224.11,Legit
58a21644,4472942590643825,MasterCard,3616.3,Legit
2db5f1e1,4741718438476577,MasterCard,381.83,Legit
09c7bb8f,4535273674709190,MasterCard,767.37,Legit
d20c5f68,4651994104148133,Visa,4043.8,Legit
c44f6f05,4653036179345018,Visa,1301.26,Fraud
e8a39e0e,4826326173433882,Amex,4680.13,Legit
b2ae5415,4067872275846735,Visa,4684.93,Legit
5d6175c6,4888871462845044,Amex,130.37,Legit
d9b5bf2c,4354227413631378,Amex,2414.2,Legit
52af7399,4959058309393784,Amex,1123.98,Legit
88d2fbc7,4870193849066818,MasterCard,1160.33,Fraud
938c070f,4003771109107354,Visa,4426.9,Legit
aa4317ae,4120923498468727,Visa,3815.0,Fraud
73c5dec9,4949136776813097,Visa,3288.56,Legit
6f5e61fd,4294940802015432,MasterCard,3272.76,Legit
a271deb9,4943610123475442,Visa,3880.94,Fraud
ceefb2ff,4059539935020106,MasterCard,3122.3,Fraud
9e72ded9,4183894474605463,MasterCard,4476.98,Legit
50f527db,4507660607434249,MasterCard,2536.91,Legit
1d1da597,4152104839726849,Amex,360.62,Legit
4cfaef5a,4306447103934929,Visa,4061.12,Fraud
f93e5c3e,4817672426575081,MasterCard,1175.38,Legit
c1acbeee,4991964911268126,Amex,2185.38,Legit
0847479d,4582089298479107,Visa,1440.79,Legit
b3af4edf,4586165297060746,Amex,3598.94,Fraud
8a86d560,4853798752002930,MasterCard,3763.49,Legit
b8bd963b,4741776223022626,Visa,3548.24,Fraud
6332b56b,4895948964007603,Amex,2109.23,Fraud
233ee041,4679216033519988,MasterCard,2036.02,Legit
9bd19278,4310338666693453,MasterCard,484.67,Fraud
07f4c07a,4832212364459716,Amex,3642.35,Legit
ab553e79,4995508450492070,Amex,1995.11,Legit
7ea9d347,4276036150122235,Amex,305.35,Fraud
a45d46fc,4345438643609934,MasterCard,778.41,Legit
01382215,4226957432565480,Visa,4054.4,Legit
28cd09ed,4045237314377349,MasterCard,4637.86,Fraud
fb61ff8b,4538270532294453,Visa,4888.55,Legit
a16dfcfc,4760351671062346,MasterCard,4708.53,Legit
d6bf9e67,4855901065667385,Visa,555.32,Fraud
8ea8e98a,4303069052464873,Amex,4618.47,Fraud
2aabb932,4694634801132134,Visa,714.98,Legit
1d0611b1,4257689899678934,MasterCard,453.09,Fraud
8d8334b6,4077585196452718,Amex,3420.08,Fraud
a65edf05,4738599641090818,Amex,2824.59,Fraud
012c117c,4900462168818453,MasterCard,2719.54,Fraud
13112935,4139900072074864,Amex,2518.58,Legit
174326b1,4003230414574063,MasterCard,3220.14,Legit
d82f9c88,4199176678345696,Amex,20.18,Fraud
e6d4f08d,4351984127171678,MasterCard,4228.17,Fraud
2464c9b0,4616538107316330,Visa,2954.99,Legit
0b81ad0b,4877473749933447,Amex,1395.78,Fraud
86e63bb6,4377741116134566,Amex,1800.32,Fraud
f8ad87ba,4630751933981845,MasterCard,4570.0,Fraud
098641ef,4745690982828196,MasterCard,3932.89,Fraud
43d2a5cf,4473267796904105,MasterCard,1255.76,Fraud
c80b8c21,4529170499700727,Amex,4997.93,Fraud
569dc618,4533472093186731,Amex,1563.13,Fraud
b2e69f47,4549546343789360,Visa,2871.91,Legit
2b1b63c5,4758073848773548,MasterCard,1332.21,Fraud
2b67d814,4971351716338029,MasterCard,4021.14,Legit
1c13b098,4305285652602344,Visa,4414.1,Fraud
3aa9bad1,4071203386295915,MasterCard,3427.23,Fraud
4d59087d,4669434872502583,Visa,924.53,Legit
730696fb,4217245374948521,MasterCard,1049.33,Fraud
5278ba15,4801972129485333,MasterCard,3774.42,Legit
6aa06517,4071267423322339,MasterCard,2980.91,Legit
9f86e804,4865402959436548,MasterCard,1963.3,Legit
fc6fd098,4057733111985842,Amex,3989.86,Fraud
be5d31d8,4699541576669809,Visa,1442.25,Legit
89dfd34c,4031464389215164,MasterCard,65.52,Legit
617c968c,4283106094320327,Visa,4388.91,Fraud
6b5da38c,4991515110212511,MasterCard,2418.44,Fraud
86cf1c91,4495752535861306,Amex,4219.46,Fraud
a1dc1baf,4035694228320652,Amex,3038.9,Legit
4136a4f1,4995586543890799,MasterCard,3859.89,Fraud
cb8434bf,4612283286878420,Amex,4062.75,Legit
5de354bf,4486551730519656,Visa,2176.12,Fraud
57ef6ad3,4291551002640870,Amex,4132.15,Fraud
26b6d792,4345016299812554,Amex,2365.56,Fraud
e667bfac,4746670899733548,MasterCard,3769.73,Legit
c7763da8,4165071085085128,Visa,1503.1,Legit
5433af6a,4535949213888575,MasterCard,1328.63,Fraud
c993c85f,4615281705492473,Amex,4997.71,Fraud
e6b88489,4898163619686036,Amex,4487.94,Legit
473aba38,4629437432518964,Amex,2644.55,Legit
c9c7ea0c,4103853605836931,Amex,3505.26,Legit
65bc039f,4672132639533173,MasterCard,4471.57,Fraud
d354e23b,4068281363886059,MasterCard,3792.97,Fraud
a27370a3,4011132558498630,Amex,2632.46,Fraud
028be44b,4830778649020475,Amex,4557.17,Fraud
6d29563c,4322437135087952,MasterCard,3751.37,Legit
a885b40e,4827788629717011,Visa,4208.33,Fraud
3c73a631,4589124089751381,Amex,2148.41,Legit
eae8d53c,4415379211785026,Visa,3074.26,Fraud
3bc5dbf1,4318117918048902,Amex,2462.49,Legit
a1f96ba2,4865391217595585,Visa,2320.35,Legit
93f2ae6e,4520878539220188,Amex,3287.77,Legit
a2bb1997,4255955007510596,Amex,590.42,Legit
9e9276cb,4711014810993157,Amex,3624.63,Legit
6a586a04,4044852376259804,MasterCard,1270.11,Legit
892bc144,4209848116915615,Amex,1245.97,Legit
79812899,4639196495108760,Visa,4287.49,Fraud
cd424a6a,4435050770265579,Amex,4361.16,Fraud
2d28975b,4407259694050355,MasterCard,2278.21,Fraud
702b9c9f,4768473683211745,MasterCard,181.88,Fraud
bc2226b5,4675812676643061,Amex,2944.19,Legit
7bd21eff,4900132439835327,MasterCard,4321.93,Legit
65ef44a4,4083243205890328,MasterCard,1235.93,Fraud
44135c8b,4357502120189168,Visa,2431.68,Fraud
c3dd91e3,4500253281243701,MasterCard,4814.31,Legit
a8e57683,4685287175850350,Visa,3584.69,Fraud
a32d6ef4,4982020351855913,MasterCard,3555.85,Legit
3f62be68,4034201339222131,Amex,3492.7,Fraud
faa4750b,4636873221943982,Visa,1851.05,Fraud
9d75a310,4919523270045167,MasterCard,2878.49,Legit
a2d4968b,4265753968509774,Visa,3835.0,Fraud
b2cf2931,4517782370630973,MasterCard,848.93,Fraud
a3976842,4485582663565789,MasterCard,2804.31,Fraud
9f8126e2,4423659357665375,Amex,3283.52,Fraud
675b72d0,4861922357993968,MasterCard,1967.74,Legit
cab6795b,4112047593941238,MasterCard,2941.14,Legit
c249236e,4494369444640480,MasterCard,572.22,Legit
88a3af5a,4164142242862690,Amex,2079.69,Fraud
f6cadd8c,4345651272801511,Amex,485.95,Fraud
ff180fa1,4246880946484681,Visa,4258.08,Fraud
e18b01fb,4943290736996785,Amex,1495.6,Legit
9a5620e7,4223068783247158,MasterCard,3160.36,Fraud
ad508a10,4493850560603650,MasterCard,525.11,Legit
beeb5a08,4779664737726608,Visa,3211.94,Legit
548898c4,4097550341024149,MasterCard,3518.34,Fraud
259e1bc9,4601660782137745,Visa,3155.48,Legit
a3105a57,4788748228017194,Visa,2435.17,Fraud
a8b1db96,4127218354004606,Visa,1655.67,Fraud
520c16c0,4256950528173031,Visa,216.44,Fraud
a3693dd2,4666213603608106,MasterCard,4008.19,Fraud
5e4c05a3,4951211867915450,Visa,3112.65,Fraud
e1f93dd1,4346330261838425,Visa,2646.04,Fraud
f916aafa,4282618214703852,Visa,4422.65,Fraud
cd27d7bf,4506381063843978,Visa,3012.29,Legit
2f27327a,4172057946136763,MasterCard,1153.61,Fraud
46137e01,4506122469868155,Amex,4796.39,Legit
8d6351aa,4323984656764542,Amex,512.03,Legit
413507de,4099680946604785,Amex,4554.35,Legit
81d7eb9f,4844806167034042,MasterCard,1577.29,Legit
d3095a99,4658934790023060,Amex,3209.5,Fraud
5e29c477,4764839201287678,Amex,3491.03,Fraud
a0be70c4,4001842661108726,MasterCard,3189.87,Legit
53915466,4270725297313253,MasterCard,3583.63,Fraud
93f0c098,4885414538035747,MasterCard,148.41,Legit
fb61ff8b,4338262484529061,Amex,120.4,Legit
d2276b45,4156196377568266,MasterCard,4736.05,Legit
795f50c7,4320978999605027,Amex,327.51,Fraud
2380ebde,4110826458540066,MasterCard,251.99,Legit
8aaf8b8b,4274305016265179,Visa,3912.76,Legit
8a3ccfb7,4256078796060597,MasterCard,2170.04,Legit
2d03c155,4498528611276123,MasterCard,3095.17,Fraud
cc5414b4,4217447828344071,Visa,272.25,Legit
0e0da0c5,4691946565224755,MasterCard,3766.26,Fraud
c2247039,4516308703991428,MasterCard,2053.71,Fraud
d639f839,4829667962499684,Visa,1743.58,Fraud
a4ac1b6c,4845638466800206,MasterCard,4544.51,Fraud
642f3a00,4581321434882394,MasterCard,1469.04,Legit
1fa3691a,4063676226823360,MasterCard,1756.42,Fraud
d487cec4,4259486282525295,Amex,7.81,Legit
ee2aa397,4829818614756472,Visa,2478.64,Legit
a2a9f32a,4303236789637895,Amex,796.94,Legit
27429ca0,4368130289840350,Amex,2970.91,Fraud
bc6a865d,4447929714887109,Visa,4056.47,Legit
7eff9e3f,4206382293160418,Amex,4199.26,Legit
96406e29,4740965154851498,Amex,57.62,Fraud
7b2f2c7d,4896419450225819,MasterCard,2207.67,Fraud
e61ec25d,4275061164455729,MasterCard,4765.34,Fraud
595e5774,4911761377604605,Visa,3081.68,Legit
cd8bf252,4690880695216046,MasterCard,3296.7,Legit
854017ae,4821499633712479,Visa,2193.04,Legit
e98316d3,4191070347013074,Visa,4394.72,Legit
58cfcf70,4110111220422095,Amex,1979.55,Fraud
af8b63ad,4321676946658268,Amex,902.0,Legit
c7b5b52f,4737378422229684,Amex,181.5,Fraud
6e510c55,4109323839321799,MasterCard,3762.37,Fraud
321d7640,4693876889582380,Visa,4108.13,Legit
bbc13a48,4855409283375294,Visa,3652.9,Legit
4dc9c4c9,4496259772412099,Amex,2941.1,Legit
3aa7eda4,4667127259931126,Amex,3990.28,Legit
4dca72eb,4064556936361985,Amex,3242.34,Fraud
ec2b1369,4242172039996928,Amex,3005.4,Fraud
82208377,4162629850951106,Visa,4240.52,Legit
09bcbc6d,4713582700853762,MasterCard,4612.53,Fraud
c0faecd1,4596237713341360,Visa,541.23,Legit
4552a3e5,4596693016770160,Visa,4849.5,Legit
917dfacc,4176570846617852,Visa,2073.74,Fraud
02434533,4355854728923809,MasterCard,4480.53,Fraud
8a3ccfb7,4424229365377758,MasterCard,4141.52,Fraud
224cc252,4655895596832926,Amex,1532.77,Fraud
76f6e30e,4554972526463288,MasterCard,4162.65,Fraud
9df1afd5,4764755933542737,MasterCard,2632.55,Legit
75f62ca1,4248525453355117,MasterCard,3385.19,Legit
8122e33f,4537991865851095,Amex,4148.22,Legit
cf79c257,4921662068897730,Visa,331.27,Fraud
edb933f2,4643959473715797,Amex,1734.55,Legit
9db32ed2,4617433185865425,Amex,4187.55,Legit
af7a8b02,4859222302750892,MasterCard,1084.32,Fraud
2fe66d0c,4709469234248493,Visa,3343.33,Fraud
ee6d6ab7,4261112497538339,Amex,1001.22,Fraud
7910d6b7,4900975193403686,Amex,3978.22,Fraud
57fe6d2f,4168284329456537,Visa,2624.98,Fraud
711daff1,4501844369322885,MasterCard,1615.25,Legit
528c1e0a,4791378502576189,Amex,453.26,Legit
3323014e,4002489766022797,MasterCard,4379.8,Legit
4cef8250,4665268970181617,Visa,3480.61,Legit
c141e103,4139606909536732,Amex,4291.64,Fraud
a1ff43d6,4154701339046657,MasterCard,4281.43,Legit
6fe0ac2c,4247307192563306,Amex,4299.13,Fraud
a2402bda,4482553685546407,Visa,3192.81,Fraud
889d854b,4839286682906007,Amex,3812.28,Fraud
163419f5,4413943777686829,MasterCard,2170.98,Fraud
60dfc2a7,4643927477149909,Visa,247.23,Fraud
0e07f79d,4935616876289542,Visa,2603.18,Fraud
66be027a,4182639366989793,MasterCard,1624.98,Legit
05fb2d30,4395198520764793,MasterCard,2330.39,Fraud
fc5fc9e8,4978786851990824,Amex,2543.13,Legit
47af2f01,4167123737028788,Visa,348.51,Legit
f7534265,4441528155068066,Amex,4309.68,Fraud
d525a131,4785420483221050,Visa,3818.16,Fraud
f1c05628,4822038034871028,MasterCard,1981.62,Fraud
8ee3fb24,4720259015891909,Amex,1503.76,Legit
585de0ff,4039398151957763,Visa,1532.39,Fraud
e062d8df,4111243992573893,Visa,1704.38,Legit
1812f653,4526637756755308,Visa,1086.28,Fraud
a675f58f,4327433568331285,Visa,4986.3,Legit
abf08218,4715558413743506,MasterCard,515.57,Fraud
4833f5f2,4262100166530397,MasterCard,679.31,Legit
32a7c0dd,4428207252875833,Amex,10.5,Legit
07f3ebaa,4445399866476568,Amex,391.35,Fraud
7288d744,4372009840361565,MasterCard,356.67,Legit
85305aa5,4579425421122146,MasterCard,2779.86,Legit
abbdc4b9,4886692260906909,Amex,291.39,Legit
d7f95c75,4364133296518575,MasterCard,2598.11,Fraud
05f0b38c,4467739804908391,Visa,1166.31,Legit
978fb7b3,4500183370173313,Amex,2895.25,Legit
8122e33f,4765461536353171,Visa,513.96,Legit
413fb7e9,4134737499037347,Visa,472.07,Legit
148d2d38,4969491970826535,MasterCard,5.84,Fraud
8a59bfac,4050160004133669,Visa,4482.43,Fraud
e42ee013,4527546701232462,MasterCard,383.58,Fraud
d232afda,4741634290646605,Amex,1033.64,Fraud
a3a67ce6,4188677013256574,Visa,1030.55,Legit
699c1cda,4378159387049323,Amex,3408.35,Legit
a7111206,4404330750424215,Amex,4140.99,Legit
1a6847a0,4610951793489376,MasterCard,1695.99,Fraud
37d81925,4302204952874506,Visa,3725.1,Fraud
736d2706,4806775442828740,Visa,4970.98,Legit
1d5ba88a,4863118968869196,Amex,916.34,Legit
17252ec4,4066821000207870,Amex,1511.61,Legit
bb18ee7e,4937608792726978,Amex,4463.61,Fraud
25472b64,4624605581763053,Visa,2038.19,Legit
619bbf6f,4608043025502509,Visa,1659.25,Fraud
5c540a5d,4549444779470418,Amex,1398.59,Fraud
34cc7963,4085039702035690,Amex,4732.97,Legit
d21fdc8f,4600980783839979,Amex,2732.53,Legit
ee463fd1,4583358128329454,Amex,18.24,Legit
0146c941,4816464870536137,Amex,3552.99,Legit
9186e287,4809226107398519,Amex,2872.25,Fraud
f357487b,4558028250002689,Amex,4944.67,Legit
ceb4d4e1,4418503642738653,MasterCard,2978.87,Fraud
82c99985,4244095352015935,MasterCard,4277.44,Fraud
0bae7d50,4105165892756534,Visa,240.1,Legit
5ed059c5,4931850526488196,Visa,2579.3,Fraud
4b78b535,4764963373023719,MasterCard,3707.48,Legit
b5d83561,4610415705230179,MasterCard,3876.25,Legit
099cf697,4700972604406491,MasterCard,3587.96,Fraud
82c4320c,4477739934064287,Visa,2631.5,Legit
3c10ecf0,4146827949894458,Amex,832.04,Fraud
a6e3bb6a,4692984782923072,Amex,2577.53,Legit
d1ec4ff8,4066401584077690,Visa,1125.23,Fraud
1cec0359,4850512727851468,Amex,1338.11,Legit
b6413774,4050078468521320,Visa,305.89,Legit
0670bdec,4917351857591771,Amex,3968.08,Fraud
0ddea034,4681672396876843,Visa,2320.44,Fraud
9652c8e9,4521688715844621,MasterCard,4968.72,Fraud
9fecad7c,4001213478115520,Amex,573.33,Legit
4b0b36d7,4250275226665294,MasterCard,1909.24,Fraud
4f11765e,4897086449713541,MasterCard,3891.28,Legit
6a636846,4729282944992680,MasterCard,4060.08,Fraud
8ef5ec71,4291294335286380,Amex,329.71,Fraud
d857d69c,4324691444407065,Visa,2962.74,Fraud
a28c809c,4515363494521380,Visa,3517.14,Fraud
ee5318bc,4417863949483689,Amex,3017.45,Legit
66a6c4bc,4873790704740796,MasterCard,678.07,Legit
a86ade0e,4836741750934748,Visa,2112.48,Legit
0e1689ee,4747967170208888,Visa,2009.79,Fraud
66b0bafd,4053536092884122,Visa,162.09,Legit
1221d2d4,4116487744102130,Amex,4525.11,Legit
b31927d4,4515060440483596,Visa,4512.77,Legit
85c25c22,4697604369814859,MasterCard,1186.87,Legit
b59ccfb1,4048185621551436,Visa,2711.89,Fraud
1c40e2eb,4279834873895542,Amex,3919.32,Fraud
d21a5202,4020048461674167,Visa,3143.14,Legit
96ef8766,4749038803523776,MasterCard,3489.65,Fraud
5ab89239,4422439812086025,Amex,1500.48,Fraud
4e13759b,4885348927675400,Amex,2644.48,Legit
6bfeeee0,4786635595229464,Amex,1914.03,Fraud
69fb7c92,4416994332461973,Visa,3095.38,Fraud
f5471736,4587644910275740,Visa,20.58,Legit
fc155931,4716957360436388,Visa,4166.42,Legit
ab8fd2c4,4396775204931712,MasterCard,1092.78,Fraud
968e5852,4974078792706038,Visa,3640.69,Legit
374de7b5,4025211874406628,MasterCard,539.09,Legit
8b796131,4160521665861814,Visa,2617.23,Legit
078bad72,4730068387798511,Visa,389.78,Fraud
75e75e74,4660996298989346,Amex,2121.69,Legit
9cbd8275,4301407371290367,MasterCard,1243.29,Legit
aaa56e3e,4133520812220720,Visa,2127.26,Legit
b489f5cb,4755449261729220,MasterCard,2673.92,Fraud
09bb866f,4032482229021013,MasterCard,4554.37,Legit
8d0f494d,4892752896113700,Amex,1919.21,Legit
a32663c3,4131867216943973,MasterCard,1254.18,Fraud
ce330178,4076509022268362,MasterCard,2022.36,Legit
5959e30f,4534063225000996,MasterCard,1213.58,Fraud
9f0e571b,4191254267063588,Amex,259.08,Legit
46b9cea8,4684340458042053,Amex,169.92,Fraud
3cd56849,4728467466952011,MasterCard,3199.32,Legit
998676c8,4606699402789589,Amex,3138.5,Legit
7673cdef,4334885927529910,MasterCard,3137.67,Legit
266619cf,4046923947338290,Visa,4644.17,Fraud
4ea56c9d,4210022411140728,Amex,2073.08,Fraud
39460d65,4880796594381246,Amex,2185.02,Fraud
d055f96b,4785510590746047,Amex,4831.88,Legit
f854b5cc,4860933835230593,Visa,4879.13,Fraud
db77fdab,4733808810145989,MasterCard,4528.7,Legit
702a76aa,4456999377817667,Visa,1800.28,Legit
f95f2962,4482994784185798,Visa,2955.63,Fraud
76fb2405,4437971303886029,Amex,3594.52,Legit
8d382c37,4512349981719978,MasterCard,1874.69,Fraud
fbb5d04f,4254293895434815,Visa,137.34,Fraud
cd200fdd,4138130765257722,Amex,2668.71,Fraud
3b908c87,4900649430433539,MasterCard,2748.54,Legit
1215cc4e,4294025846631061,MasterCard,1801.25,Legit
90787805,4398983608201132,MasterCard,4982.18,Legit
5019d0c9,4250042028289966,Visa,1696.95,Legit
0b65235d,4769257446320185,Amex,2212.4,Legit
4881431b,4659085643739789,MasterCard,3824.92,Legit
ef6f1c8f,4185002440356058,MasterCard,1052.31,Fraud
40623246,4030607908841321,Visa,4493.14,Fraud
519df0a3,4418236968928752,Amex,519.01,Fraud
eb9dcbb7,4017011191464023,MasterCard,4253.87,Legit
79256108,4475329923761168,MasterCard,704.1,Legit
7e8d2a3a,4604200089829210,MasterCard,2077.28,Legit
5f93657a,4637305334936875,Amex,1712.95,Fraud
8e5d4f8d,4253905780566358,Visa,3799.15,Legit
ca144aff,4722866177314518,MasterCard,4930.71,Fraud
dda70f87,4539507414428363,Amex,3777.91,Fraud
d3f6fa5d,4285840248502095,Amex,647.78,Legit
e18b01fb,4077500780461934,Visa,2988.14,Fraud
a0ea537f,4506307611069279,Visa,545.67,Legit
6fe8a4df,4974269296165074,Amex,1906.72,Fraud
6680d269,4066519383927904,MasterCard,3233.66,Legit
898244a0,4833207438347409,Visa,2832.32,Legit
7a9af8a0,4487120915367098,MasterCard,1926.27,Fraud
c55d06ea,4674922308898412,Amex,2629.5,Fraud
6000d171,4802056461924627,Visa,4720.2,Legit
4e13759b,4350809886113549,Amex,4844.98,Fraud
1f6b16e6,4728092001127703,MasterCard,86.35,Legit
c1a68d2f,4262986580615107,Amex,508.91,Fraud
44bd7d45,4260254347703407,Visa,3627.12,Legit
b0132a30,4778514298901838,MasterCard,1956.67,Legit
7a1cf94d,4840913035797232,Visa,1708.88,Fraud
ad7ffdd3,4449217699159548,MasterCard,1538.28,Legit
40082c37,4949010173154985,Amex,658.26,Legit
357d5597,4958007437919870,Amex,1809.55,Legit
014b9d78,4367094794017170,Amex,1891.58,Fraud
22f317b7,4712116945792534,Visa,2587.35,Legit
44415c49,4099648633297734,Amex,2254.38,Legit
c7e37da7,4286818177008978,MasterCard,3767.41,Fraud
78a8df13,4785847572433792,Visa,1903.22,Fraud
baa22dd8,4077437171757259,MasterCard,4136.29,Legit
